source;source_id;timestamp;price;total area;dorms;toilets;parking;address;lat;lng
lopes;REO11459;"2023-10-23 14:34:23.683991";19500000;401;3.0;7.0;5.0;Rua Inajaroba - Vila Nova Conceição - São Paulo/SP;-23.5967811;-46.6657548
lopes;REO9544;"2023-10-23 14:34:37.697827";24900000;584;5.0;5.0;9.0;Avenida Quarto Centenário - Ibirapuera - São Paulo/SP;-23.5926889;-46.6590913
lopes;REO566269;"2023-10-23 14:34:52.839795";19500000;423;4.0;8.0;6.0;Rua Campo Verde - Jardim Europa - São Paulo/SP;-23.5757876;-46.6912929
lopes;REO33788;"2023-10-23 14:35:07.426934";27000000;800;4.0;;8.0;Rua General Mena Barreto - Jardim Paulista - São Paulo/SP;-23.5806123;-46.6666133
lopes;REO680538;"2023-10-23 14:35:22.243201";25596360;2844;;19.0;28.0;Avenida Maria Coelho Aguiar - Campo Limpo - São Paulo/SP;-23.6508838;-46.7336464
lopes;REO885257;"2023-10-23 14:35:35.489919";15000000;850;5.0;8.0;10.0;Rua Visconde De Porto Seguro - Chácara Flora - São Paulo/SP;-23.6424647;-46.6854624
lopes;REO680442;"2023-10-23 14:35:49.411439";25500000;465;4.0;6.0;5.0;Rua Professor Artur Ramos - Jardim Europa - São Paulo/SP;-23.58278;-46.6876421
lopes;REO823694;"2023-10-23 14:36:07.080625";15000000;385;2.0;5.0;6.0;Rua Henrique Martins - Jardim Paulista - São Paulo/SP;-23.5831961;-46.666563
lopes;REO867962;"2023-10-23 14:36:22.309661";20000000;285;3.0;4.0;4.0;Rua Pedroso Alvarenga - Itaim Bibi - São Paulo/SP;-23.5817588;-46.6782307
lopes;REO335878;"2023-10-23 14:36:38.147299";37000000;753;5.0;7.0;8.0;Rua Haddock Lobo - Jardim América - São Paulo/SP;-23.563774;-46.6678068
lopes;REO27970;"2023-10-23 14:36:53.157866";18000000;850;5.0;10.0;7.0;Rua Veneza - Jardim Paulista - São Paulo/SP;-23.5771026;-46.6638119
lopes;REO654286;"2023-10-23 14:37:08.248800";15500000;497;4.0;6.0;5.0;Rua Brás Cardoso - Vila Nova Conceição - São Paulo/SP;-23.5932214;-46.6690985
lopes;REO681704;"2023-10-23 14:37:22.893240";15750000;609;4.0;6.0;5.0;Rua Padre João Manuel - Jardim América - São Paulo/SP;-23.5654355;-46.6659449
vivareal;apartamento-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-632m2-venda-RS21000000-id-2646426845;"2023-11-01 08:43:44.283473";21000000;632;4.0;;7.0;Rua do Livramento, 250 - Vila Mariana, São Paulo - SP;-23.5796228;-46.65304159999999
vivareal;kalea-jardins-2641612855;"2023-11-01 08:44:08.204749";15371560;368;4.0;;45.0;Rua da Consolação, 3288 - Jardins, São Paulo - SP;-23.5609544;-46.6686448
vivareal;apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-323m2-venda-RS15200000-id-2657133422;"2023-11-01 08:44:31.765062";15200000;323;3.0;;5.0;Rua Elvira Ferraz - Itaim Bibi, São Paulo - SP;-23.5946811;-46.6807753
vivareal;ponto-comercial-jardim-america-zona-sul-sao-paulo-com-garagem-720m2-venda-RS15000000-id-2643903678;"2023-11-01 08:45:25.325637";15000000;720;;;12.0;Rua Oscar Freire, 400 - Jardim América, São Paulo - SP;-23.5661479;-46.6655407
vivareal;casa-3-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-850m2-venda-RS29900000-id-2630547967;"2023-11-01 08:45:48.995133";29900000;850;3.0;;10.0;Rua Argentina - Jardim América, São Paulo - SP;-23.571526;-46.668903
vivareal;lote-terreno-alto-da-boa-vista-zona-sul-sao-paulo-com-garagem-1927m2-venda-RS29000000-id-2664661515;"2023-11-01 08:46:13.199743";29000000;1927;;;30.0;Avenida Adolfo Pinheiro, 893 - Alto Da Boa Vista, São Paulo - SP;-23.6450919;-46.7011174
vivareal;apartamento-4-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-347m2-venda-RS16800000-id-2653354716;"2023-11-01 08:46:39.546388";16800000;347;4.0;4.0;5.0;Rua Tatuí - Jardim América, São Paulo - SP;-23.5664308;-46.6616051
vivareal;fazenda---sitio-vila-granada-zona-leste-sao-paulo-4961000m2-venda-RS522750000-id-2644946896;"2023-11-01 08:47:33.707401";522750000;4961000;;;;Rua Maestro José Tescari, 111 - Vila Granada, São Paulo - SP;-23.5241999;-46.5135333
vivareal;bueno-brandao-2655278835;"2023-11-01 08:47:57.609251";27500000;500;5.0;;45.0;Rua Bueno Brandão, 257 - Vila Nova Conceição, São Paulo - SP;-23.5909651;-46.6703553
vivareal;sala-comercial-itaim-bibi-zona-sul-sao-paulo-com-garagem-600m2-venda-RS20000000-id-2635969864;"2023-11-01 08:48:21.980257";20000000;600;;10.0;20.0;Rua Iguatemi, 151 - Itaim Bibi, São Paulo - SP;-23.5852587;-46.68227630000001
vivareal;cobertura-5-quartos-tatuape-zona-leste-sao-paulo-com-garagem-594m2-venda-RS17500000-id-2549582969;"2023-11-01 08:48:45.936492";17500000;594;5.0;;8.0;Rua Itapeti, 141 - Tatuapé, São Paulo - SP;-23.5515119;-46.5697949
vivareal;cobertura-4-quartos-jardim-guedala-zona-sul-sao-paulo-com-garagem-1300m2-venda-RS48000000-id-2625778799;"2023-11-01 08:49:09.482142";48000000;1300;4.0;;10.0;Rua Joaquim Macedo, 135 - Jardim Guedala, São Paulo - SP;-23.5897114;-46.7031745
vivareal;cobertura-5-quartos-tatuape-zona-leste-sao-paulo-com-garagem-593m2-venda-RS17500000-id-2665210511;"2023-11-01 08:49:36.009706";17500000;593;5.0;;8.0;Rua Itapeti, 141 - Tatuapé, São Paulo - SP;-23.5515119;-46.5697949
vivareal;apartamento-3-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-456m2-venda-RS27500000-id-2656743980;"2023-11-01 08:49:59.600635";27500000;456;3.0;;6.0;Rua Frederic Chopin, 240 - Jardim Europa, São Paulo - SP;-23.5844856;-46.6891366
vivareal;apartamento-4-quartos-paraiso-zona-sul-sao-paulo-900m2-venda-RS24000000-id-2530987215;"2023-11-01 08:50:23.544837";24000000;900;4.0;;;Rua Curitiba, 31 - Paraíso, São Paulo - SP;-23.5796022;-46.6540143
vivareal;mobile-323-2660122504;"2023-11-01 08:50:47.037707";1400000.0;1002500;;1.0;1.0;Rua Pereira Leite, 323 - Sumarezinho, São Paulo - SP;-23.5437347;-46.6985885
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-350m2-venda-RS22500000-id-2665343053;"2023-11-01 08:51:10.583626";22500000;350;4.0;;5.0;Rua Tucumã - Jardim Europa, São Paulo - SP;-23.5810154;-46.6881645
vivareal;predio-comercial-bras-zona-leste-sao-paulo-com-garagem-9313m2-venda-RS27000000-id-2566678738;"2023-11-01 08:51:34.229098";27000000;9313;;6.0;72.0;Rua Doutor Virgílio do Nascimento - Brás, São Paulo - SP;-23.5300388;-46.6135745
vivareal;galpao-deposito-armazem-jardim-santa-cruz-zona-sul-sao-paulo-21160m2-venda-RS70000000-id-2631225775;"2023-11-01 08:51:57.925316";70000000;21160;;;;Jardim Santa Cruz, São Paulo - SP;-23.4612951;-46.6675163
vivareal;lote-terreno-jardim-analia-franco-zona-leste-sao-paulo-19070m2-venda-RS293678000-id-2598943696;"2023-11-01 08:52:24.490626";293678000;19070;;;;Rua Antônio Alves Barril - Jardim Anália Franco, São Paulo - SP;-23.5602622;-46.5615307
vivareal;galpao-deposito-armazem-parque-sao-domingos-zona-oeste-sao-paulo-7000m2-venda-RS62000000-id-2516920431;"2023-11-01 08:52:48.180348";62000000;7000;;1.0;;Parque São Domingos, São Paulo - SP;-23.5019685;-46.7362631
vivareal;predio-comercial-jardim-marajoara-zona-sul-sao-paulo-com-garagem-4000m2-venda-RS53000000-id-2541577176;"2023-11-01 08:53:11.840644";53000000;4000;;32.0;50.0;Avenida Sargento Lourival Alves de Souza - Jardim Marajoara, São Paulo - SP;-23.6618573;-46.6891949
vivareal;lancamento-2-dorm-brooklin-2643146028;"2023-11-01 08:54:08.990040";;70;12.0;;0.0;Rua Enxovia, 423 - Vila Sao Francisco (Zona Sul), São Paulo - SP;-23.6280472;-46.7003678
vivareal;galpao-deposito-armazem-cambuci-zona-sul-sao-paulo-1200m2-venda-RS20000000-id-2456724590;"2023-11-01 08:55:03.580095";20000000;1200;;;0.0;Cambuci, São Paulo - SP;-23.5644729;-46.6211126
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-424m2-venda-RS21774100-id-2658953710;"2023-11-01 08:55:28.254075";21774100;424;4.0;;5.0;Rua Lopes Neto - Itaim Bibi, São Paulo - SP;-23.5874951;-46.6833485
vivareal;predio-comercial-10-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-1276m2-venda-RS27000000-id-2504799274;"2023-11-01 08:56:22.192116";27000000;1276;10.0;3.0;3.0;Rua Oscar Freire, 2372 - Pinheiros, São Paulo - SP;-23.5525461;-46.6772881
vivareal;cobertura-5-quartos-moema-zona-sul-sao-paulo-com-garagem-421m2-venda-RS19999956-id-2665756452;"2023-11-01 08:56:47.230666";19999956;421;5.0;;5.0;Avenida Divino Salvador, 01 - Moema, São Paulo - SP;-23.6040009;-46.6610082
vivareal;casa-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-750m2-venda-RS18050000-id-2513290580;"2023-11-01 08:57:11.428478";18050000;750;4.0;5.0;6.0;Rua Bastos Pereira - Vila Nova Conceição, São Paulo - SP;-23.5881474;-46.6686506
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-511m2-venda-RS32999000-id-2600531156;"2023-11-01 08:57:35.831177";32999000;511;4.0;;6.0;Rua Seridó, 106 - Jardim Europa, São Paulo - SP;-23.5833166;-46.69026940000001
vivareal;figueira-leopoldo-2571028449;"2023-11-01 08:58:59.881658";;355;4.0;;4.0;Rua Leopoldo Couto Magalhães Júnior, 1142 - Itaim Bibi, São Paulo - SP;-23.588992;-46.6836108
vivareal;cobertura-4-quartos-vila-gomes-cardim-zona-leste-sao-paulo-com-garagem-593m2-venda-RS17500000-id-2650633161;"2023-11-01 08:59:23.398526";17500000;593;4.0;7.0;8.0;Rua Itapeti, 141 - Vila Gomes Cardim, São Paulo - SP;-23.5515119;-46.5697949
vivareal;casa-de-condominio-3-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-1200m2-venda-RS25000000-id-2617208744;"2023-11-01 08:59:46.925023";25000000;1200;3.0;;6.0;Rua Aramanaí - Alto de Pinheiros, São Paulo - SP;-23.5458952;-46.7068632
vivareal;lote-terreno-indianopolis-zona-sul-sao-paulo-com-garagem-1160m2-venda-RS32000000-id-2636704470;"2023-11-01 09:00:10.697684";32000000;1160;;;5.0;Avenida Cotovia, 1 - Indianópolis, São Paulo - SP;-23.6040299;-46.674729
vivareal;sala-comercial-centro-centro-sao-paulo-540m2-venda-RS580000000-id-2475445695;"2023-11-01 09:00:34.562277";580000000;540;;4.0;0.0;Rua Antônio de Godói, 88 - Centro, São Paulo - SP;-23.5421318;-46.6370877
vivareal;apartamento-4-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-391m2-venda-RS16000000-id-2447977612;"2023-11-01 09:00:58.452067";16000000;391;4.0;;5.0;Rua Emanuel Kant, 170 - Jardim Europa, São Paulo - SP;-23.5811917;-46.681087
vivareal;apartamento-4-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-632m2-venda-RS24900000-id-2561495501;"2023-11-01 09:01:21.890583";24900000;632;4.0;;7.0;Rua do Livramento - Ibirapuera, São Paulo - SP;-23.5795335;-46.652537
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-565m2-venda-RS20600000-id-2638115912;"2023-11-01 09:02:43.098038";20600000;565;5.0;4.0;9.0;Rua Jacques Félix - Vila Nova Conceição, São Paulo - SP;-23.5917212;-46.6713047
vivareal;figueira-leopoldo-2571028449;"2023-11-01 09:03:06.606319";;355;4.0;;4.0;Rua Leopoldo Couto Magalhães Júnior, 1142 - Itaim Bibi, São Paulo - SP;-23.588992;-46.6836108
vivareal;lote-terreno-itaim-bibi-zona-sul-sao-paulo-380m2-venda-RS15999956-id-2665844953;"2023-11-01 09:03:30.385192";15999956;380;;;0.0;Avenida Brigadeiro Faria Lima, 01 - Itaim Bibi, São Paulo - SP;-23.5595395;-46.6964069
vivareal;predio-comercial-consolacao-centro-sao-paulo-com-garagem-4523m2-venda-RS55000000-id-2570958730;"2023-11-01 09:03:56.818779";55000000;4523;;28.0;50.0;Rua Fernando de Albuquerque - Consolação, São Paulo - SP;-23.5538066;-46.657958
vivareal;galpao-deposito-armazem-lapa-zona-oeste-sao-paulo-3390m2-venda-RS24500000-id-2633571879;"2023-11-01 09:40:08.594299";24500000;3390;;10.0;0.0;Rua Padre Penteado de Oliveira - Lapa, São Paulo - SP;-23.5109683;-46.6882027
vivareal;fazenda---sitio-barra-funda-zona-oeste-sao-paulo-500m2-venda-RS18000000-id-2664969371;"2023-11-01 09:40:33.384244";18000000;500;;;0.0;Barra Funda, São Paulo - SP;-23.5291923;-46.6609986
vivareal;imovel-comercial-morumbi-zona-sul-sao-paulo-com-garagem-1954m2-venda-RS17998710-id-2479680416;"2023-11-01 09:40:58.058764";17998710;1954;;10.0;17.0;Morumbi, São Paulo - SP;-23.5978856;-46.7201808
vivareal;lote-terreno-vila-suzana-zona-oeste-sao-paulo-2480m2-venda-RS21206280-id-2643528998;"2023-11-01 09:42:21.791465";21206280;2480;;;;Rua Doutor Oscar Monteiro de Barros - Vila Suzana, São Paulo - SP;-23.6187303;-46.7357444
vivareal;heritage-itaim-bibi-2570657045;"2023-11-01 09:42:45.428873";;570;4.0;;6.0;Rua Leopoldo Couto Magalhães Júnior, 1200 - Itaim Bibi, São Paulo - SP;-23.5891211;-46.6840991
vivareal;apartamento-4-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-370m2-venda-RS17400000-id-2663023557;"2023-11-01 09:43:08.932459";17400000;370;4.0;;5.0;Rua Conde de Porto Alegre - Campo Belo, São Paulo - SP;-23.6228659;-46.6742693
vivareal;sala-comercial-jardins-zona-oeste-sao-paulo-com-garagem-524m2-venda-RS16495000-id-2553611229;"2023-11-01 09:43:32.621225";16495000;524;;8.0;12.0;Rua José Maria Lisboa, 747 - Jardins, São Paulo - SP;-23.567505;-46.6589703
vivareal;imovel-comercial-barra-funda-zona-oeste-sao-paulo-com-garagem-2737m2-venda-RS21000000-id-2590218594;"2023-11-01 09:44:29.451836";21000000;2737;;11.0;14.0;Rua Rubens Meireles - Barra Funda, São Paulo - SP;-23.5182905;-46.6655251
vivareal;apartamento-5-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-429m2-venda-RS20000000-id-2651408516;"2023-11-01 09:44:53.255188";20000000;429;5.0;;2.0;Jardim Europa, São Paulo - SP;-23.5773019;-46.6802279
vivareal;ponto-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-700m2-venda-RS26450000-id-2649623051;"2023-11-01 09:45:16.780232";26450000;700;;5.0;2.0;Rua Alves Guimarães - Pinheiros, São Paulo - SP;-23.5556837;-46.6782927
vivareal;apartamento-4-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-479m2-venda-RS17400000-id-2661523020;"2023-11-01 09:46:10.731294";17400000;479;4.0;;5.0;Avenida Sabiá - Indianópolis, São Paulo - SP;-23.6004324;-46.6654618
vivareal;predio-comercial-moema-zona-sul-sao-paulo-com-garagem-1159m2-venda-RS15000000-id-2532749083;"2023-11-01 09:46:34.150670";15000000;1159;;8.0;3.0;Avenida Cotovia, 489 - Moema, São Paulo - SP;-23.6067864;-46.6712575
vivareal;cobertura-2-quartos-cidade-jardim-zona-sul-sao-paulo-com-garagem-593m2-venda-RS35000000-id-2619225928;"2023-11-01 09:46:57.566359";35000000;593;2.0;;6.0;Rua Armando Petrella - Cidade Jardim, São Paulo - SP;-23.5992112;-46.6996289
vivareal;apartamento-4-quartos-moema-zona-sul-sao-paulo-com-garagem-375m2-venda-RS15683000-id-2645239356;"2023-11-01 09:47:21.022458";15683000;375;4.0;;5.0;Rua Ministro Gabriel de Rezende Passos - Moema, São Paulo - SP;-23.5997152;-46.662903
vivareal;apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-398m2-venda-RS17660000-id-2620012121;"2023-11-01 09:47:44.504051";17660000;398;4.0;;5.0;Rua João Lourenço - Vila Nova Conceição, São Paulo - SP;-23.5908758;-46.6677093
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-570m2-venda-RS38781924-id-2577729558;"2023-11-01 09:48:08.820886";38781924;570;4.0;;6.0;Rua Leopoldo Couto Magalhães Júnior, 1200 - Itaim Bibi, São Paulo - SP;-23.5891211;-46.6840991
vivareal;apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-401m2-venda-RS20500000-id-2619172345;"2023-11-01 09:48:32.931366";20500000;401;4.0;;5.0;Rua Inajaroba, 43 - Vila Nova Conceição, São Paulo - SP;-23.5965644;-46.6660641
vivareal;apartamento-4-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-660m2-venda-RS17000000-id-2649009422;"2023-11-01 09:49:26.576716";17000000;660;4.0;;8.0;Alameda Itu, 93 - Jardim Paulista, São Paulo - SP;-23.5670506;-46.6560068
vivareal;apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-401m2-venda-RS19020000-id-2550641918;"2023-11-01 09:49:50.058004";19020000;401;4.0;;5.0;Rua Inajaroba, 45 - Vila Nova Conceição, São Paulo - SP;-23.5965777;-46.6660493
vivareal;imovel-comercial-guaianases-zona-leste-sao-paulo-6500m2-venda-RS27000000-id-2589192154;"2023-11-01 09:50:44.087939";27000000;6500;;;0.0;Rua Cruz do Espírito Santo, 989 - Guaianases, São Paulo - SP;-23.5352101;-46.4042086
vivareal;lote-terreno-vila-olimpia-zona-sul-sao-paulo-3000m2-venda-RS60000000-id-2639761431;"2023-11-01 09:51:07.568578";60000000;3000;;;0.0;Rua Casa do Ator - Vila Olímpia, São Paulo - SP;-23.5984516;-46.6798444
vivareal;sala-comercial-barra-funda-zona-oeste-sao-paulo-com-garagem-1066m2-venda-RS15995000-id-2647831164;"2023-11-01 09:51:30.972102";15995000;1066;;12.0;30.0;Avenida Marquês de São Vicente, 182 - Barra Funda, São Paulo - SP;-23.5221181;-46.6614964
vivareal;apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-476m2-venda-RS17520000-id-2555734715;"2023-11-01 09:51:54.900425";17520000;476;4.0;;6.0;Rua Inhambú, 95 - Vila Nova Conceição, São Paulo - SP;-23.5972192;-46.6641798
vivareal;casa-de-condominio-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-676m2-venda-RS18138956-id-2665756496;"2023-11-01 09:52:48.779703";18138956;676;4.0;;6.0;Rua Teviot, 01 - Vila Nova Conceição, São Paulo - SP;-23.5877573;-46.669504
vivareal;apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-167m2-venda-RS23380000-id-2663052872;"2023-11-01 09:53:43.035966";23380000;167;4.0;;2.0;Rua Ministro Luiz Gallotti, 134 - Brooklin, São Paulo - SP;-23.6216184;-46.6859072
vivareal;casa-6-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-870m2-venda-RS17000000-id-2570962487;"2023-11-01 09:54:07.118519";17000000;870;6.0;;4.0;Rua Bastos Pereira - Vila Nova Conceição, São Paulo - SP;-23.5881474;-46.6686506
vivareal;lote-terreno-tremembe-zona-norte-sao-paulo-30000m2-venda-RS21000000-id-2454101701;"2023-11-01 09:54:31.000099";21000000;30000;;;0.0;Tremembé, São Paulo - SP;-23.4598631;-46.62547379999999
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-565m2-venda-RS20600000-id-2650791082;"2023-11-01 09:54:54.712985";20600000;565;5.0;;9.0;Vila Nova Conceição, São Paulo - SP;-23.5917828;-46.6727333
vivareal;predio-comercial-moema-zona-sul-sao-paulo-com-garagem-6287m2-venda-RS98000000-id-2567499606;"2023-11-01 09:55:18.515095";98000000;6287;;80.0;90.0;Avenida Rouxinol, 301 - Moema, São Paulo - SP;-23.6022687;-46.67148
vivareal;imovel-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-1154m2-venda-RS15000000-id-2662814958;"2023-11-01 09:56:12.328163";15000000;1154;;6.0;15.0;Rua Teodoro Sampaio - Pinheiros, São Paulo - SP;-23.5612548;-46.6836709
vivareal;apartamento-5-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-695m2-venda-RS15000000-id-2593407883;"2023-11-01 09:56:36.034788";15000000;695;5.0;;4.0;Alameda Itu, 890 - Jardim Paulista, São Paulo - SP;-23.5621795;-46.6613182
vivareal;sala-comercial-vila-olimpia-zona-sul-sao-paulo-com-garagem-291m2-venda-RS35000000-id-2660997896;"2023-11-01 09:57:30.097769";35000000;291;;6.0;6.0;Rua Gomes de Carvalho, 1306 - Vila Olímpia, São Paulo - SP;-23.5966679;-46.6855583
vivareal;predio-comercial-jardim-paulista-zona-sul-sao-paulo-com-garagem-1454m2-venda-RS30400000-id-2662941954;"2023-11-01 09:58:18.127606";30400000;1454;;10.0;22.0;Rua Peixoto Gomide, 1596 - Jardim Paulista, São Paulo - SP;-23.5657714;-46.66238810000001
vivareal;imovel-comercial-pinheiros-zona-oeste-sao-paulo-com-garagem-1154m2-venda-RS15000000-id-2662814958;"2023-11-01 09:58:42.089452";15000000;1154;;6.0;15.0;Rua Teodoro Sampaio - Pinheiros, São Paulo - SP;-23.5612548;-46.6836709
vivareal;casa-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-750m2-venda-RS17021956-id-2665773833;"2023-11-01 09:59:05.697742";17021956;750;5.0;;6.0;Rua Bastos Pereira, 01 - Vila Nova Conceição, São Paulo - SP;-23.5869357;-46.6713657
vivareal;apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-570m2-venda-RS38781924-id-2577729558;"2023-11-01 09:59:29.484188";38781924;570;4.0;;6.0;Rua Leopoldo Couto Magalhães Júnior, 1200 - Itaim Bibi, São Paulo - SP;-23.5891211;-46.6840991
vivareal;galpao-deposito-armazem-aricanduva-zona-leste-sao-paulo-1000m2-venda-RS24000000-id-2554450506;"2023-11-01 09:59:53.097714";24000000;1000;;5.0;0.0;Avenida Aricanduva - Aricanduva, São Paulo - SP;-23.5637105;-46.5088271
vivareal;cobertura-5-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-703m2-venda-RS18616956-id-2665755963;"2023-11-01 10:00:16.687952";18616956;703;5.0;;5.0;Avenida Doutora Ruth Cardoso, 01 - Alto de Pinheiros, São Paulo - SP;-23.5540942;-46.7180068
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-500m2-venda-RS22621770-id-2661672978;"2023-11-01 10:01:10.831864";22621770;500;5.0;;6.0;Vila Nova Conceição, São Paulo - SP;-23.5917828;-46.6727333
vivareal;apartamento-5-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-500m2-venda-RS17500000-id-2619090897;"2023-11-01 10:01:34.961644";17500000;500;5.0;;5.0;Rua Bueno Brandão, 298 - Vila Nova Conceição, São Paulo - SP;-23.5906782;-46.6704734
vivareal;galpao-deposito-armazem-sacoma-zona-sul-sao-paulo-com-garagem-9800m2-venda-RS45000000-id-2606402577;"2023-11-01 10:02:28.725260";45000000;9800;;10.0;20.0;Rua Imoroti - Sacomã, São Paulo - SP;-23.6200718;-46.5952993
vivareal;sobrado-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-724m2-venda-RS18900000-id-2622045114;"2023-11-01 10:03:23.114008";18900000;724;3.0;;8.0;Avenida IV Centenário - Vila Nova Conceição, São Paulo - SP;-23.5952214;-46.6645034
vivareal;apartamento-5-quartos-jardim-paulistano-zona-oeste-sao-paulo-com-garagem-826m2-venda-RS57240000-id-2612082203;"2023-11-01 10:04:17.305395";57240000;826;5.0;;9.0;Rua Professor Artur Ramos, 50 - Jardim Paulistano, São Paulo - SP;-23.5812937;-46.6849894
